Year;Gender;Age; Marital Status;Educational Level;Religion;Job;Description of the charge;crime;Number
2015;Male;34;Single;High School;Muslim;Driver;The attempted murder;Murder;1
2015;Female;75;Married;High School;Muslim;Unemployed;Theft from / on a public road;Thefting;1
2015;Male;38;Single;High School;Hindu;Worker;The attempted murder;Murder;1
2015;Male;33;Single;High School;Muslim;Mechanical;Theft from / on a public road;Thefting;1
2015;Male;37;Not Specified;High School;Muslim;Representative;Theft from / in workers' housing;Thefting;1
2015;Male;47;Married;High School;Muslim;Worker;Theft from / in workers' housing;Thefting;1
2015;Male;47;Single;High School;Muslim;Manager;Theft from / in the villa;Burglary;1
2015;Male;38;Married;High School;Muslim;Partner;Equipment Thift;Thefting;1
2015;Male;43;Single;High School;Muslim;Investor;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;37;Single;High School;Not Specified;Electrician;Theft from / in government facilities;Thefting;1
2015;Male;14;Single;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;25;Single;High School;Muslim;Not Specified;Murder;Murder;1
2015;Male;17;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;40;Single;High School;Muslim;Manager;Car Thift;Thefting;1
2015;Male;14;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Female;46;Married;High School;Muslim;House Wife;Theft from / in a company or institution;Thefting;1
2015;Male;42;Single;High School;Muslim;Driver;The attempted murder;Murder;1
2015;Male;33;Single;High School;Muslim;Servant;Theft from / in the warehouse;Thefting;1
2015;Male;59;Married;High School;Muslim;Seller;Theft from / in a company or institution;Thefting;1
2015;Male;45;Single;High School;Muslim;Servant;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Female;43;Single;High School;Muslim;House Maid;Theft from / in the villa;Burglary;1
2015;Male;50;Married;High School;Hindu;Driver;Theft from / in a desert or remote area;Thefting;1
2015;Male;34;Single;High School;Muslim;Builder;House Burglary ;Burglary;1
2015;Male;48;Married;High School;Muslim;Investor;Theft from / in a company or institution;Thefting;1
2015;Male;56;Married;High School;Hindu;Pharmacist;Theft from / on a public road;Thefting;1
2015;Male;27;Married;High School;Muslim;Clerk;Theft from / in a company or institution;Thefting;1
2015;Male;42;Single;High School;Muslim;Worker;The attempted murder;Murder;1
2015;Male;54;Married;High School;Muslim;Seller;Theft from / in workers' housing;Thefting;1
2015;Female;26;Married;High School;Muslim;House Wife;Deliberately setting fire to car;vandalism;1
2015;Male;58;Married;High School;Muslim;Grocer;Theft from / in a company or institution;Thefting;1
2015;Male;36;Married;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;17;Single;High School;Muslim;Student;The attempted murder;Murder;1
2015;Male;14;Single;High School;Muslim;Unemployed;House Burglary ;Burglary;1
2015;Male;42;Single;High School;Muslim;Investor;Theft from / in the warehouse;Thefting;1
2015;Male;38;Single;High School;Muslim;Investor;Theft from / in the warehouse;Thefting;1
2015;Male;57;Married;High School;Muslim;Patron;Theft from / in farm;Burglary;1
2015;Male;44;Not Specified;High School;Muslim;Worker;Stealing from / on a farm;Burglary;1
2015;Male;54;Married;High School;Muslim;Servant;Theft from / in a company or institution;Thefting;1
2015;Male;42;Married;High School;Muslim;Worker;Theft from / in a desert or remote area;Thefting;1
2015;Male;59;Married;High School;Muslim;Manager;Theft from / on a public road;Thefting;1
2015;Male;40;Single;High School;Muslim;Clerk;Theft from / in a company or institution;Thefting;1
2015;Male;55;Married;High School;Muslim;Worker;Theft from / in workers' housing;Thefting;1
2015;Male;50;Married;High School;Muslim;Investor;Theft from / in the warehouse;Thefting;1
2015;Male;48;Married;High School;Muslim;Seller;Theft from / in a company or institution;Thefting;1
2015;Male;60;Single;High School;Muslim;Driver;Theft from / in the villa;Burglary;1
2015;Male;42;Single;High School;Muslim;Accountant;Theft from / in a company or institution;Thefting;1
2015;Male;55;Married;High School;Muslim;Investor;Theft from / in a company or institution;Thefting;1
2015;Male;64;Married;High School;Muslim;Assistant;Theft from / in a company or institution;Thefting;1
2015;Male;40;Married;High School;Muslim;Investor;Murder;Murder;1
2015;Male;54;Married;High School;Muslim;Investor;Car Thift;Thefting;1
2015;Female;19;Single;High School;Muslim;Manager;Theft from / in an apartment;Burglary;1
2015;Male;18;Not Specified;High School;Muslim;Student;The attempted murder;Murder;1
2015;Female;37;Divorced;High School;Muslim;House Wife;Theft from / in the villa;Burglary;1
2015;Male;56;Married;High School;Muslim;Manager;Car Thift;Thefting;1
2015;Male;49;Married;High School;Muslim;Partner;Theft from / in exhibition ;Thefting;1
2015;Male;43;Married;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;14;Single;High School;Muslim;Student;Theft from / on a public road;Thefting;1
2015;Male;43;Married;High School;Muslim;Employee;House Burglary ;Burglary;1
2015;Male;39;Married;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;38;Single;High School;Muslim;Seller;Theft from / in a company or institution;Thefting;1
2015;Male;45;Married;High School;Muslim;Driver;Theft from / in workers' housing;Thefting;1
2015;Male;38;Married;High School;Muslim;Driver;Car Thift;Thefting;1
2015;Female;61;Widow;High School;Muslim;Unemployed;Theft from / in an apartment;Burglary;1
2015;Female;57;Married;High School;Muslim;Doctor;Theft from / in exhibition ;Thefting;1
2015;Male;53;Married;High School;Muslim;Investor;Theft from / in an apartment;Burglary;1
2015;Male;44;Married;High School;Muslim;Cleaner;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;46;Married;High School;Muslim;Manager;Theft from / on a public road;Thefting;1
2015;Male;38;Married;High School;Muslim;Investor;Theft from / in a company or institution;Thefting;1
2015;Male;16;Single;High School;Muslim;Student;Theft from / on a public road;Thefting;1
2015;Male;46;Married;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;79;Married;High School;Muslim;Partner;Theft from / on a public road;Thefting;1
2015;Male;22;Single;High School;Muslim;Engineer;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;19;Single;High School;Muslim;Student;Murder;Murder;1
2015;Female;14;Single;High School;Muslim;Not Specified;Rape;Rape;1
2015;Male;80;Married;High School;Muslim;Unemployed;Deliberately setting fire to car;vandalism;1
2015;Male;13;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;13;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Female;12;Single;High School;Muslim;Student;Rape;Rape;1
2015;Male;45;Single;High School;Muslim;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;40;Single;High School;Muslim;Chef;Theft from / in workers' housing;Thefting;1
2015;Female;47;Married;High School;Christian;Not Specified;Theft from / on a public road;Thefting;1
2015;Female;16;Married;High School;Muslim;Student;Rape;Rape;1
2015;Female;13;Single;High School;Muslim;Not Specified;Rape;Rape;1
2015;Male;11;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Female;35;Single;High School;Muslim;Servant;Human trafficking / exploitation of the prostitution of others;Human Trafficking;1
2015;Female;12;Single;High School;Muslim;Unemployed;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;37;Married;High School;Muslim;Supervisor;Theft from / in a company or institution;Thefting;1
2015;Male;27;Married;High School;Muslim;Employee;House Burglary ;Burglary;1
2015;Male;34;Single;High School;Muslim;Clerk;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;34;Single;High School;Muslim;Investor;Theft from / in workers' housing;Thefting;1
2015;Male;58;Married;High School;Muslim;Partner;Car Thift;Thefting;1
2015;Male;13;Not Specified;High School;Not Specified;Not Specified;Kidnapping;Kidnapping;1
2015;Male;37;Single;High School;Muslim;Driver;House Burglary ;Burglary;1
2015;Male;50;Married;High School;Muslim;Not Specified;Theft from / in the warehouse;Thefting;1
2015;Female;42;Widow;High School;Muslim;House Wife;Theft from / in the villa;Burglary;1
2015;Male;62;Married;High School;Muslim;Not Specified;Theft from / in places of worship;Thefting;1
2015;Male;50;Not Specified;High School;Muslim;Employee;Murder;Murder;1
2015;Female;42;Married;High School;Muslim;Not Specified;Theft from / in government facilities;Thefting;1
2015;Male;23;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;28;Single;High School;Muslim;Unemployed;Theft from / in a company or institution;Thefting;1
2015;Male;42;Married;High School;Muslim;Worker;Murder;Murder;1
2015;Male;16;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Female;61;Married;High School;Muslim;House Wife;Theft from / on a public road;Thefting;1
2015;Male;10;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;28;Single;High School;Hindu;Accountant;Theft from / in a company or institution;Thefting;1
2015;Male;52;Married;High School;Muslim;Assistant;Theft from / in a company or institution;Thefting;1
2015;Male;10;Single;High School;Muslim;Unemployed;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Female;37;Married;High School;Muslim;Investor;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;42;Married;High School;Muslim;Seller;Theft from / in a company or institution;Thefting;1
2015;Male;38;Married;High School;Hindu;Officer;Theft from / on a public road;Thefting;1
2015;Male;15;Single;High School;Muslim;Not Specified;Theft from / in exhibition ;Thefting;1
2015;Male;17;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;42;Married;High School;Buddhist;Worker;Theft from / in the villa;Burglary;1
2015;Male;33;Single;High School;Muslim;Driver;Car Thift;Thefting;1
2015;Female;30;Married;High School;Muslim;House Wife;Rape;Rape;1
2015;Female;32;Married;High School;Muslim;Clerk;Theft from / in a company or institution;Thefting;1
2015;Male;21;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2015;Male;50;Married;High School;Muslim;Gardner;Theft from / in workers' housing;Thefting;1
2015;Male;16;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
