date,average_price,total_volume,type,region
2020-07-16,1.02,5780893.13,A,SouthCentral
2020-07-09,0.86,7194967.49,A,SouthCentral
2020-07-02,0.92,6675892.1,A,SouthCentral
2020-06-25,0.92,6466429.64,A,SouthCentral
2020-06-18,0.89,7417264.07,A,SouthCentral
2020-06-11,0.93,6526488.94,A,SouthCentral
2020-06-04,0.93,6585882.05,A,SouthCentral
2020-05-28,0.96,6549043.84,A,SouthCentral
2020-05-21,0.94,6084796.99,A,SouthCentral
2020-05-14,0.92,6551804,A,SouthCentral
2020-05-07,0.85,7922898.43,A,SouthCentral
2020-04-30,0.86,7483931.18,A,SouthCentral
2020-04-23,0.83,7523061.26,A,SouthCentral
2020-04-16,0.88,6949890.75,A,SouthCentral
2020-04-09,0.92,6183823.03,A,SouthCentral
2020-04-02,0.84,6777539,A,SouthCentral
2020-03-26,0.93,5805541.99,A,SouthCentral
2020-03-19,0.94,5498742.96,A,SouthCentral
2020-03-12,0.93,5316530.73,A,SouthCentral
2020-03-05,0.87,5637789.74,A,SouthCentral
2020-02-26,0.7,6808805.4,A,SouthCentral
2020-02-19,0.75,5953222.87,A,SouthCentral
2020-02-12,0.68,7043078.06,A,SouthCentral
2020-02-05,0.62,9421609.22,A,SouthCentral
2020-01-29,0.76,6449698.15,A,SouthCentral
2020-01-22,0.74,6207638.5,A,SouthCentral
2020-01-15,0.68,7103726.14,A,SouthCentral
2020-01-08,0.74,6347964.79,A,SouthCentral
2020-01-01,0.64,6687273.64,A,SouthCentral
2020-12-31,1.08,4651107.62,A,Southeast
2020-12-24,1.31,3077843.09,A,Southeast
2020-12-17,1.01,3751927.63,A,Southeast
2020-12-10,1.02,4091257.98,A,Southeast
2020-12-03,1.21,3452207,A,Southeast
2020-11-26,1.32,2743409,A,Southeast
2020-11-19,1.2,3446284,A,Southeast
2020-11-12,1.28,3422495,A,Southeast
2020-11-05,1.34,3194059.94,A,Southeast
2020-10-29,1.23,3856643.75,A,Southeast
2020-10-22,1.54,3133906.68,A,Southeast
2020-10-15,1.71,2896732.11,A,Southeast
2020-10-08,1.72,3072184.68,A,Southeast
2020-10-01,1.82,2755546.6,A,Southeast
2020-09-24,1.72,2761067.55,A,Southeast
2020-09-17,1.66,2816590.79,A,Southeast
2020-09-10,1.61,2707005.49,A,Southeast
2020-09-03,1.7,3049931.5,A,Southeast
2020-08-27,1.54,3005445.53,A,Southeast
2020-08-20,1.52,3113164.81,A,Southeast
2020-08-13,1.42,3654633.49,A,Southeast
2020-08-06,1.41,3282864.06,A,Southeast
2020-07-30,1.38,3266646.69,A,Southeast
2020-07-23,1.36,3580363.85,A,Southeast
2020-07-16,1.36,3516276.38,A,Southeast
2020-07-09,1.32,3491991.63,A,Southeast
2020-07-02,1.33,3979264.02,A,Southeast
2020-06-25,1.28,3666944.13,A,Southeast
2020-06-18,1.35,3404457.77,A,Southeast
2020-06-11,1.33,4151016.69,A,Southeast
2020-06-04,1.34,4237221.91,A,Southeast
2020-05-28,1.38,3916908.69,A,Southeast
2020-05-21,1.38,3609377.95,A,Southeast
2020-05-14,1.36,3560841.76,A,Southeast
2020-05-07,1.14,5391717.88,A,Southeast
2020-04-30,1.24,4698266.8,A,Southeast
2020-04-23,1.39,3503236.08,A,Southeast
2020-04-16,1.37,3418235.57,A,Southeast
2020-04-09,1.41,3257901.93,A,Southeast
2020-04-02,1.49,3289069.45,A,Southeast
2020-03-26,1.52,3149349.04,A,Southeast
2020-03-19,1.45,3168368.37,A,Southeast
2020-03-12,1.45,3130784.67,A,Southeast
2020-03-05,1.39,3078856.36,A,Southeast
2020-02-26,1.09,3780081.91,A,Southeast
2020-02-19,1.14,3178563,A,Southeast
2020-02-12,0.91,4584245.6,A,Southeast
2020-02-05,0.81,7545938.97,A,Southeast
2020-01-29,1.12,4143712.22,A,Southeast
2020-01-22,0.97,4992701.64,A,Southeast
2020-01-15,1.17,3843139.76,A,Southeast
2020-01-08,1.17,3512131.09,A,Southeast
2020-01-01,0.94,4655896.95,A,Southeast
2020-12-31,0.94,98086.34,A,Spokane
2020-12-24,1.32,66895.5,A,Spokane
2020-12-17,1.34,61276.15,A,Spokane
2020-12-10,1.2,74626.15,A,Spokane
2020-12-03,1.16,80464,A,Spokane
2020-11-26,1.49,48850,A,Spokane
2020-11-19,1.3,64230,A,Spokane
2020-11-12,1.17,86928,A,Spokane
2020-11-05,1.32,78530.28,A,Spokane
2020-10-29,1.41,70870.34,A,Spokane
2020-10-22,1.31,77451.36,A,Spokane
2020-10-15,1.6,63283.44,A,Spokane
2020-10-08,1.82,56315.89,A,Spokane
2020-10-01,1.83,55420.33,A,Spokane
2020-09-24,1.84,54348.48,A,Spokane
2020-09-17,1.66,65219.18,A,Spokane
2020-09-10,1.89,57493.94,A,Spokane
2020-09-03,1.58,75840.73,A,Spokane
2020-08-27,1.42,86969.36,A,Spokane
2020-08-20,1.65,72084.39,A,Spokane
2020-08-13,1.67,68140.75,A,Spokane
2020-08-06,1.55,77832.62,A,Spokane
2020-07-30,1.56,75067.88,A,Spokane
2020-07-23,1.44,77668,A,Spokane
2020-07-16,1.35,86112.54,A,Spokane
2020-07-09,0.97,128455.05,A,Spokane
2020-07-02,1.2,102306.61,A,Spokane
2020-06-25,1.12,103925.6,A,Spokane
2020-06-18,1.11,103313.47,A,Spokane
2020-06-11,1.16,94583.08,A,Spokane
2020-06-04,1.16,97756.24,A,Spokane
2020-05-28,1.15,102536.61,A,Spokane
2020-05-21,1.14,92273.1,A,Spokane
2020-05-14,1.08,108411.15,A,Spokane
2020-05-07,1,140992.26,A,Spokane
2020-04-30,1.02,114753.82,A,Spokane
2020-04-23,1.02,100154.13,A,Spokane
2020-04-16,1.09,101877.38,A,Spokane
2020-04-09,0.93,126295.09,A,Spokane
2020-04-02,1.12,95055.86,A,Spokane
2020-03-26,1.09,93209.14,A,Spokane
2020-03-19,0.92,110951.46,A,Spokane
2020-03-12,0.83,132799.77,A,Spokane
2020-03-05,0.85,128940.32,A,Spokane
2020-02-26,0.75,122591.72,A,Spokane
2020-02-19,0.85,101482.65,A,Spokane
2020-02-12,0.77,110492.2,A,Spokane
2020-02-05,0.76,165785.94,A,Spokane
2020-01-29,0.84,112192.95,A,Spokane
2020-01-22,0.88,113430.5,A,Spokane
2020-01-15,0.93,107376.76,A,Spokane
2020-01-08,0.78,144931.3,A,Spokane
2020-01-01,0.87,115041.61,A,Spokane
2020-12-31,1.14,192170.15,A,StLouis
2020-12-24,1.38,149940.62,A,StLouis
2020-12-17,1.17,154325.75,A,StLouis
2020-12-10,1.18,156410.57,A,StLouis
2020-12-03,1.37,132165,A,StLouis
2020-11-26,1.31,126244,A,StLouis
2020-11-19,1.23,152206,A,StLouis
2020-11-12,1.3,169251,A,StLouis
2020-11-05,1.55,125685.45,A,StLouis
2020-10-29,1.34,134388.82,A,StLouis
2020-10-22,1.61,120265.74,A,StLouis
2020-10-15,1.75,125434.52,A,StLouis
2020-10-08,1.83,127591.09,A,StLouis
2020-10-01,1.83,129576.56,A,StLouis
2020-09-24,1.83,144890.83,A,StLouis
2020-09-17,1.72,122734.74,A,StLouis
2020-09-10,1.47,197546.49,A,StLouis
2020-09-03,1.69,155772.26,A,StLouis
2020-08-27,1.71,153581.11,A,StLouis
2020-08-20,1.6,168054.68,A,StLouis
2020-08-13,1.49,169526.52,A,StLouis
2020-08-06,1.49,163833.23,A,StLouis
2020-07-30,1.52,154896.27,A,StLouis
2020-07-23,1.33,194261.62,A,StLouis
2020-07-16,1.45,176564.58,A,StLouis
2020-07-09,1.26,214965.37,A,StLouis
2020-07-02,1.14,192174.84,A,StLouis
2020-06-25,1.31,185418.99,A,StLouis
2020-06-18,1.3,201993.63,A,StLouis
2020-06-11,1.32,197442.71,A,StLouis
2020-06-04,1.28,211538.7,A,StLouis
2020-05-28,1.23,220314.55,A,StLouis
2020-05-21,1.17,229193.81,A,StLouis
2020-05-14,1.3,196829.3,A,StLouis
2020-05-07,1.37,214795.58,A,StLouis
2020-04-30,1.37,200743.79,A,StLouis
2020-04-23,1.51,174613.45,A,StLouis
2020-04-16,1.52,144788.05,A,StLouis
2020-04-09,1.27,145196.59,A,StLouis
2020-04-02,1.33,116596.47,A,StLouis
2020-03-26,1.33,110960.45,A,StLouis
2020-03-19,1.18,136296.62,A,StLouis
2020-03-12,1.36,102939.99,A,StLouis
2020-03-05,1.38,112515.7,A,StLouis
2020-02-26,1.29,142253.42,A,StLouis
2020-02-19,1.09,144525.33,A,StLouis
2020-02-12,0.99,153045.63,A,StLouis
2020-02-05,0.88,237276.96,A,StLouis
2020-01-29,1,192362.18,A,StLouis
2020-01-22,1.14,155424.95,A,StLouis
2020-01-15,1.11,183270.4,A,StLouis
2020-01-08,1.11,152614.52,A,StLouis
2020-01-01,1.11,144323.7,A,StLouis
2020-12-31,1.39,59077.02,A,Syracuse
2020-12-24,1.31,57784.05,A,Syracuse
2020-12-17,1.3,49219.75,A,Syracuse
2020-12-10,1.24,59965.39,A,Syracuse
2020-12-03,1.25,80838,A,Syracuse
2020-11-26,1.29,44800,A,Syracuse
2020-11-19,1.43,61126,A,Syracuse
2020-11-12,1.32,62300,A,Syracuse
2020-11-05,1.44,52028.11,A,Syracuse
2020-10-29,1.46,53621.45,A,Syracuse
2020-10-22,1.51,44004.03,A,Syracuse
2020-10-15,1.57,43715.52,A,Syracuse
2020-10-08,1.57,45452.47,A,Syracuse
2020-10-01,1.58,47034.13,A,Syracuse
2020-09-24,1.47,53868.66,A,Syracuse
2020-09-17,1.38,62352.95,A,Syracuse
2020-09-10,1.59,72483.1,A,Syracuse
2020-09-03,1.64,59583.07,A,Syracuse
2020-08-27,1.41,63048.42,A,Syracuse
2020-08-20,1.42,60657.76,A,Syracuse
2020-08-13,1.45,78489.49,A,Syracuse
2020-08-06,1.4,69322.32,A,Syracuse
2020-07-30,1.43,64459.46,A,Syracuse
2020-07-23,1.38,68030.78,A,Syracuse
2020-07-16,1.38,69590.82,A,Syracuse
2020-07-09,1.38,77529.57,A,Syracuse
2020-07-02,1.42,71770.39,A,Syracuse
2020-06-25,1.48,58174.88,A,Syracuse
2020-06-18,1.54,61468.49,A,Syracuse
2020-06-11,1.66,58542.16,A,Syracuse
2020-06-04,1.65,64255.79,A,Syracuse
2020-05-28,1.71,87335.11,A,Syracuse
2020-05-21,1.6,65540.84,A,Syracuse
2020-05-14,1.66,74951.66,A,Syracuse
2020-05-07,1.63,89105.75,A,Syracuse
2020-04-30,1.36,96486.66,A,Syracuse
2020-04-23,1.5,63453.06,A,Syracuse
2020-04-16,1.6,75156.9,A,Syracuse
2020-04-09,1.61,79779.92,A,Syracuse
2020-04-02,1.6,75253.52,A,Syracuse
2020-03-26,1.37,88278.7,A,Syracuse
2020-03-19,1.59,68447.26,A,Syracuse
2020-03-12,1.53,73839.48,A,Syracuse
2020-03-05,1.42,72748.04,A,Syracuse
2020-02-26,1.57,60421.42,A,Syracuse
2020-02-19,1.71,61608.13,A,Syracuse
2020-02-12,1.5,67899.62,A,Syracuse
2020-02-05,1.49,104027.11,A,Syracuse
2020-01-29,1.36,71809.68,A,Syracuse
2020-01-22,1.52,79859.72,A,Syracuse
2020-01-15,1.4,68598.22,A,Syracuse
2020-01-08,1.43,67353.38,A,Syracuse
2020-01-01,1.55,64284.03,A,Syracuse
2020-12-31,1.16,548933.38,A,Tampa
2020-12-24,1.4,335782.87,A,Tampa
2020-12-17,1,449048.75,A,Tampa
2020-12-10,1.02,474890.22,A,Tampa
2020-12-03,1.27,381605,A,Tampa
2020-11-26,1.4,295940,A,Tampa
2020-11-19,1.21,406797,A,Tampa
2020-11-12,1.35,383991,A,Tampa
2020-11-05,1.48,323634.05,A,Tampa
2020-10-29,1.19,479880.25,A,Tampa
2020-10-22,1.54,366454.43,A,Tampa
2020-10-15,1.71,328041.36,A,Tampa
2020-10-08,1.76,362523.96,A,Tampa
2020-10-01,1.96,298663.48,A,Tampa
2020-09-24,1.86,293617.05,A,Tampa
2020-09-17,1.76,304681.73,A,Tampa
2020-09-10,1.76,246731.78,A,Tampa
2020-09-03,1.89,294705.99,A,Tampa
2020-08-27,1.63,291725.75,A,Tampa
2020-08-20,1.64,289379.57,A,Tampa
2020-08-13,1.49,367628.08,A,Tampa
2020-08-06,1.46,312638.58,A,Tampa
2020-07-30,1.44,317250.55,A,Tampa
2020-07-23,1.42,349228.39,A,Tampa
2020-07-16,1.5,309815.95,A,Tampa
2020-07-09,1.45,323653.24,A,Tampa
2020-07-02,1.45,407584.72,A,Tampa
2020-06-25,1.39,357813.41,A,Tampa
2020-06-18,1.43,336746.96,A,Tampa
2020-06-11,1.42,410602.09,A,Tampa
2020-06-04,1.43,418788.68,A,Tampa
2020-05-28,1.41,418872.37,A,Tampa
2020-05-21,1.44,373821.74,A,Tampa
2020-05-14,1.43,342985.7,A,Tampa
2020-05-07,1.15,582405.72,A,Tampa
2020-04-30,1.25,534175.65,A,Tampa
2020-04-23,1.46,358385.91,A,Tampa
2020-04-16,1.48,335494.24,A,Tampa
2020-04-09,1.5,327808.93,A,Tampa
2020-04-02,1.63,321691.27,A,Tampa
2020-03-26,1.67,308197.46,A,Tampa
2020-03-19,1.58,312270.07,A,Tampa
2020-03-12,1.57,310151.12,A,Tampa
2020-03-05,1.59,292544.83,A,Tampa
2020-02-26,1.23,369337.81,A,Tampa
2020-02-19,1.29,297524.28,A,Tampa
2020-02-12,0.95,484658.75,A,Tampa
2020-02-05,0.79,893143.94,A,Tampa
2020-01-29,1.21,445251.37,A,Tampa
2020-01-22,1,547800.42,A,Tampa
2020-01-15,1.24,425887.79,A,Tampa
2020-01-08,1.27,351707.78,A,Tampa
2020-01-01,0.93,578061.29,A,Tampa
2020-12-31,0.98,38267341.61,A,TotalUS
2020-12-24,1.18,29102349.33,A,TotalUS
2020-12-17,1.07,30757767.03,A,TotalUS
2020-12-10,1.03,35634913.01,A,TotalUS
2020-12-03,1.09,33824253,A,TotalUS
2020-11-26,1.24,24686675,A,TotalUS
2020-11-19,1.17,29253484,A,TotalUS
2020-11-12,1.15,32336225,A,TotalUS
2020-11-05,1.19,32051594.24,A,TotalUS
2020-10-29,1.29,30237911.23,A,TotalUS
2020-10-22,1.44,26706971.51,A,TotalUS
2020-10-15,1.58,25031589.09,A,TotalUS
2020-10-08,1.65,24397166.19,A,TotalUS
2020-10-01,1.64,24610645.21,A,TotalUS
2020-09-24,1.62,24637148.38,A,TotalUS
2020-09-17,1.57,25394902.82,A,TotalUS
2020-09-10,1.56,26385081.36,A,TotalUS
2020-09-03,1.57,26808410.65,A,TotalUS
2020-08-27,1.47,28785279.75,A,TotalUS
2020-08-20,1.41,29913744.37,A,TotalUS
2020-08-13,1.33,32817254.13,A,TotalUS
2020-08-06,1.33,32529920.23,A,TotalUS
2020-07-30,1.32,31756097.22,A,TotalUS
2020-07-23,1.31,32608301.51,A,TotalUS
2020-07-16,1.33,32455047.11,A,TotalUS
2020-07-09,1.17,39367336.18,A,TotalUS
2020-07-02,1.21,38010426.16,A,TotalUS
2020-06-25,1.17,37305307.68,A,TotalUS
2020-06-18,1.18,38247669.33,A,TotalUS
2020-06-11,1.21,37039853.8,A,TotalUS
2020-06-04,1.24,37352360.59,A,TotalUS
2020-05-28,1.28,37030893.73,A,TotalUS
2020-05-21,1.26,34397651.15,A,TotalUS
2020-05-14,1.19,36634269.03,A,TotalUS
2020-05-07,1.09,47293921.6,A,TotalUS
2020-04-30,1.18,38315500.43,A,TotalUS
2020-04-23,1.18,35729013.92,A,TotalUS
2020-04-16,1.23,35182320.78,A,TotalUS
2020-04-09,1.21,34785712.55,A,TotalUS
2020-04-02,1.21,34468017.36,A,TotalUS
2020-03-26,1.24,32555119.32,A,TotalUS
2020-03-19,1.25,31595125.23,A,TotalUS
2020-03-12,1.22,32020573.94,A,TotalUS
2020-03-05,1.13,33684175.01,A,TotalUS
2020-02-26,0.99,37007797.69,A,TotalUS
2020-02-19,0.99,33905854.58,A,TotalUS
2020-02-12,0.87,41077470.65,A,TotalUS
2020-02-05,0.77,61034457.1,A,TotalUS
2020-01-29,0.96,39373579.25,A,TotalUS
2020-01-22,0.94,42140393.39,A,TotalUS
2020-01-15,0.98,38295488.31,A,TotalUS
2020-01-08,0.99,38049802.62,A,TotalUS
2020-01-01,0.89,38879716.85,A,TotalUS
2020-12-31,0.94,6330634.55,A,West
2020-12-24,1.1,5116876.57,A,West
2020-12-17,1.05,5007523.13,A,West
2020-12-10,0.96,5936122.03,A,West
2020-12-03,0.98,6288493,A,West
2020-11-26,1.18,4182730,A,West
2020-11-19,1.04,5303858,A,West
2020-11-12,1.01,6182298,A,West
2020-11-05,1.06,6417143.95,A,West
2020-10-29,1.23,5130982.78,A,West
2020-10-22,1.31,4769138.17,A,West
2020-10-15,1.43,4413876.67,A,West
2020-10-08,1.62,3927688.07,A,West
2020-10-01,1.57,4014477.31,A,West
2020-09-24,1.59,3842682.36,A,West
2020-09-17,1.53,4181226.81,A,West
2020-09-10,1.56,4281593.13,A,West
2020-09-03,1.53,4369089.47,A,West
2020-08-27,1.31,5328934.06,A,West
2020-08-20,1.3,5653429.62,A,West
2020-08-13,1.34,5304873.15,A,West
2020-08-06,1.32,5548410.44,A,West
2020-07-30,1.25,5688357.24,A,West
2020-07-23,1.18,6311280.51,A,West
2020-07-16,1.28,5529487.17,A,West
2020-07-09,0.95,8389918.04,A,West
2020-07-02,1.07,7020076.49,A,West
2020-06-25,1.05,6929193.97,A,West
2020-06-18,1.02,7187200.64,A,West
2020-06-11,1.02,7138766.83,A,West
2020-06-04,1.07,6927745.15,A,West
2020-05-28,1.07,6955988.8,A,West
2020-05-21,1.06,6505499.28,A,West
2020-05-14,1.01,7143624.99,A,West
2020-05-07,0.94,8545908.75,A,West
2020-04-30,0.98,6998582.19,A,West
2020-04-23,0.96,6822109.27,A,West
2020-04-16,1.02,7012665.19,A,West
2020-04-09,1,6774200.48,A,West
2020-04-02,1.05,6442820.51,A,West
2020-03-26,1,6680540.39,A,West
2020-03-19,1.04,6242381.13,A,West
2020-03-12,0.94,7040683.56,A,West
2020-03-05,0.96,6667896.16,A,West
2020-02-26,0.86,6928736.97,A,West
2020-02-19,0.88,6852304.51,A,West
2020-02-12,0.76,7589357.36,A,West
2020-02-05,0.66,11274749.11,A,West
2020-01-29,0.85,7561590.72,A,West
2020-01-22,0.82,7876147.38,A,West
2020-01-15,0.85,7449374.27,A,West
2020-01-08,0.86,7432376.14,A,West
2020-01-01,0.79,7360925.84,A,West
2020-12-31,0.89,727024.03,A,WestTexNewMexico
2020-12-24,0.93,769970.84,A,WestTexNewMexico
2020-12-17,0.85,754023.66,A,WestTexNewMexico
2020-12-10,0.86,751137.79,A,WestTexNewMexico
2020-12-03,0.85,799879,A,WestTexNewMexico
2020-11-26,0.91,623094,A,WestTexNewMexico
2020-11-19,0.95,654996,A,WestTexNewMexico
2020-11-12,0.93,759126,A,WestTexNewMexico
2020-11-05,0.94,791515.45,A,WestTexNewMexico
2020-10-29,1.02,660019.25,A,WestTexNewMexico
2020-10-22,1.04,673664.68,A,WestTexNewMexico
2020-10-15,1.15,615558.48,A,WestTexNewMexico
2020-10-08,1.2,591001.79,A,WestTexNewMexico
2020-10-01,1.22,598455.99,A,WestTexNewMexico
2020-09-24,1.22,584045.7,A,WestTexNewMexico
2020-09-17,1.2,585989.67,A,WestTexNewMexico
2020-09-10,1.14,649192.58,A,WestTexNewMexico
2020-09-03,1.14,666775.1,A,WestTexNewMexico
2020-08-27,1.08,645080.71,A,WestTexNewMexico
2020-08-20,1.01,772883.21,A,WestTexNewMexico
2020-08-13,0.95,867284.03,A,WestTexNewMexico
2020-08-06,0.95,871230.15,A,WestTexNewMexico
2020-07-30,1.01,837672.89,A,WestTexNewMexico
2020-07-23,1.03,848944.78,A,WestTexNewMexico
2020-07-16,0.95,887639.13,A,WestTexNewMexico
2020-07-09,0.84,1083015.1,A,WestTexNewMexico
2020-07-02,0.86,1023584.42,A,WestTexNewMexico
2020-06-25,0.85,1022130.1,A,WestTexNewMexico
2020-06-18,0.87,1046946.87,A,WestTexNewMexico
2020-06-11,0.83,1090267.81,A,WestTexNewMexico
2020-06-04,0.83,1104682.52,A,WestTexNewMexico
2020-05-28,0.91,1042737.97,A,WestTexNewMexico
2020-05-21,0.89,999265.6,A,WestTexNewMexico
2020-05-14,0.84,1108372.45,A,WestTexNewMexico
2020-05-07,0.82,1159488.49,A,WestTexNewMexico
2020-04-30,0.81,978289.98,A,WestTexNewMexico
2020-04-23,0.75,1108328.51,A,WestTexNewMexico
2020-04-16,0.82,1115442.01,A,WestTexNewMexico
2020-04-09,0.9,818355.5,A,WestTexNewMexico
2020-04-02,0.86,886455.71,A,WestTexNewMexico
2020-03-26,0.84,910903.81,A,WestTexNewMexico
2020-03-19,0.84,914181.01,A,WestTexNewMexico
2020-03-12,0.86,813341.58,A,WestTexNewMexico
2020-03-05,0.84,841019.69,A,WestTexNewMexico
2020-02-26,0.79,864199.16,A,WestTexNewMexico
2020-02-19,0.8,870359.48,A,WestTexNewMexico
2020-02-12,0.65,1122062.47,A,WestTexNewMexico
2020-02-05,0.52,1637554.42,A,WestTexNewMexico
2020-01-29,0.74,979146.85,A,WestTexNewMexico
2020-01-22,0.67,1100953.14,A,WestTexNewMexico
2020-01-15,0.73,1068598.28,A,WestTexNewMexico
2020-01-08,0.76,954821.31,A,WestTexNewMexico
2020-01-01,0.75,819748.75,A,WestTexNewMexico
2021-03-25,1.57,149396.5,A,Albany
2021-03-18,1.35,105304.65,A,Albany
2021-03-11,1.12,144648.75,A,Albany
2021-03-04,1.08,139520.6,A,Albany
2021-02-25,1.28,104278.89,A,Albany
2021-02-18,1.43,85630.24,A,Albany
2021-02-11,1.45,121804.36,A,Albany
2021-02-04,1.03,216738.47,A,Albany
2021-01-28,1.57,93625.03,A,Albany
2021-01-21,1.69,135196.35,A,Albany
2021-01-14,1.42,95246.38,A,Albany
2021-01-07,1.13,98540.22,A,Albany
2021-03-25,1.04,624645.42,A,Atlanta
2021-03-18,0.95,730449.69,A,Atlanta
2021-03-11,0.96,695821.13,A,Atlanta
2021-03-04,1.08,594551.6,A,Atlanta
2021-02-25,1.06,586240.44,A,Atlanta
2021-02-18,1.04,538448.01,A,Atlanta
2021-02-11,0.87,723928.38,A,Atlanta
2021-02-04,0.86,957792.07,A,Atlanta
2021-01-28,1.08,559460.44,A,Atlanta
2021-01-21,1.1,639421.29,A,Atlanta
2021-01-14,1.1,670766.04,A,Atlanta
2021-01-07,0.98,713915.8,A,Atlanta
2021-03-25,1.23,986038.75,A,BaltimoreWashington
2021-03-18,1.16,1113242.82,A,BaltimoreWashington
2021-03-11,1.36,874780.27,A,BaltimoreWashington
2021-03-04,1.25,988572.63,A,BaltimoreWashington
2021-02-25,1.37,836294.71,A,BaltimoreWashington
2021-02-18,1.42,796515.52,A,BaltimoreWashington
2021-02-11,1.41,900558.38,A,BaltimoreWashington
2021-02-04,1.12,1225103.27,A,BaltimoreWashington
2021-01-28,1.12,1152539.42,A,BaltimoreWashington
2021-01-21,1.18,1102213.13,A,BaltimoreWashington
2021-01-14,1.49,799726.89,A,BaltimoreWashington
2021-01-07,1.5,771313.78,A,BaltimoreWashington
2021-03-25,1.28,85839.98,A,Boise
2021-03-18,1.03,119045.04,A,Boise
2021-03-11,1.26,80611.01,A,Boise
2021-03-04,1.22,91070.8,A,Boise
2021-02-25,1.09,113183.43,A,Boise
2021-02-18,1.25,80833.06,A,Boise
2021-02-11,1.14,93106.27,A,Boise
2021-02-04,1.07,128702.15,A,Boise
2021-01-28,1.12,105025.45,A,Boise
2021-01-21,1.25,88727.77,A,Boise
2021-01-14,1.15,111113.11,A,Boise
2021-01-07,1.3,85697.65,A,Boise
2021-03-25,1.39,641462.43,A,Boston
2021-03-18,1.38,602177.43,A,Boston
2021-03-11,1.34,629090.87,A,Boston
2021-03-04,1.19,785188.72,A,Boston
2021-02-25,1.41,527274.99,A,Boston
2021-02-18,1.51,515022.94,A,Boston
2021-02-11,1.3,834304.52,A,Boston
2021-02-04,1.39,725934.21,A,Boston
2021-01-28,1.22,800274.4,A,Boston
2021-01-21,1.12,999783.13,A,Boston
2021-01-14,1.49,533150.49,A,Boston
2021-01-07,1.28,685417.51,A,Boston
2021-03-25,1.21,163592.4,A,BuffaloRochester
2021-03-18,1.14,166358.32,A,BuffaloRochester
2021-03-11,1.16,185174.55,A,BuffaloRochester
2021-03-04,1.19,168190.37,A,BuffaloRochester
2021-02-25,1.23,151330.38,A,BuffaloRochester
2021-02-18,1.28,144087.48,A,BuffaloRochester
2021-02-11,1.27,151057.53,A,BuffaloRochester
2021-02-04,1.32,188654.47,A,BuffaloRochester
2021-01-28,1.27,158637.92,A,BuffaloRochester
2021-01-21,1.29,161887.27,A,BuffaloRochester
2021-01-14,1.32,159070.65,A,BuffaloRochester
2021-01-07,1.28,161876.76,A,BuffaloRochester
2021-03-25,1.04,6687009.44,A,California
2021-03-18,1.02,6802084.11,A,California
2021-03-11,1.11,6488605.43,A,California
2021-03-04,1.13,6295529.61,A,California
2021-02-25,1.03,6750361.46,A,California
2021-02-18,1.1,6379219.83,A,California
2021-02-11,0.98,6718358.1,A,California
2021-02-04,0.8,10894677.77,A,California
2021-01-28,1.16,6134040.58,A,California
2021-01-21,1.12,6610010.64,A,California
2021-01-14,1.27,5927016.73,A,California
2021-01-07,1.19,5756632.36,A,California
2021-03-25,1.32,258547.55,A,Charlotte
2021-03-18,0.99,396324.57,A,Charlotte
2021-03-11,1.27,279661.71,A,Charlotte
2021-03-04,1.32,259060.74,A,Charlotte
2021-02-25,1.34,249254.23,A,Charlotte
2021-02-18,1.36,224395.77,A,Charlotte
2021-02-11,1.18,262133.71,A,Charlotte
2021-02-04,0.99,411160.94,A,Charlotte
2021-01-28,1.37,247893.13,A,Charlotte
2021-01-21,1.11,331324.99,A,Charlotte
2021-01-14,1.38,251260.54,A,Charlotte
2021-01-07,1.36,243301.08,A,Charlotte
2021-03-25,1.36,908202.13,A,Chicago
2021-03-18,1.42,841171.24,A,Chicago
2021-03-11,1.54,830421.03,A,Chicago
2021-03-04,1.53,820728.47,A,Chicago
2021-02-25,1.51,794925.31,A,Chicago
2021-02-18,1.53,736317.26,A,Chicago
2021-02-11,1.39,897178.36,A,Chicago
2021-02-04,0.88,1802646.35,A,Chicago
2021-01-28,1.36,947968.47,A,Chicago
2021-01-21,1.42,951648.11,A,Chicago
2021-01-14,1.64,762997.53,A,Chicago
2021-01-07,1.5,842141.42,A,Chicago
2021-03-25,1.08,277267.97,A,CincinnatiDayton
2021-03-18,1.07,245062.31,A,CincinnatiDayton
2021-03-11,1.01,275804.74,A,CincinnatiDayton
2021-03-04,1.02,265942.15,A,CincinnatiDayton
2021-02-25,1.03,263363.41,A,CincinnatiDayton
2021-02-18,0.83,231729.88,A,CincinnatiDayton
2021-02-11,0.8,305400.41,A,CincinnatiDayton
2021-02-04,0.76,380214.74,A,CincinnatiDayton
2021-01-28,0.92,281913.49,A,CincinnatiDayton
2021-01-21,0.89,321809.3,A,CincinnatiDayton
2021-01-14,1.15,243366.13,A,CincinnatiDayton
2021-01-07,0.91,303592.92,A,CincinnatiDayton
2021-03-25,0.96,264778.18,A,Columbus
2021-03-18,1.01,216897.74,A,Columbus
2021-03-11,1.05,212107.87,A,Columbus
2021-03-04,1.04,207531.29,A,Columbus
2021-02-25,1.03,209180.18,A,Columbus
2021-02-18,1.02,179193.25,A,Columbus
2021-02-11,0.82,218329.7,A,Columbus
2021-02-04,0.73,333398.29,A,Columbus
2021-01-28,1.03,187523.2,A,Columbus
2021-01-21,0.99,214353.02,A,Columbus
2021-01-14,1.07,194619.31,A,Columbus
2021-01-07,0.84,256757.6,A,Columbus
